date,opposition,shirt,player,dob,age_on_matchday
10/03/2018,Ireland,6,John Barclay,1986-09-24,31.46
10/03/2018,Ireland,12,Pete Horne,1989-10-05,28.43
10/03/2018,Ireland,1,Gordon Reid,1987-03-04,31.02
10/03/2018,Ireland,22,Nick Grigg,1992-09-18,25.47
10/03/2018,Ireland,16,Fraser Brown,1989-06-20,28.72
10/03/2018,Ireland,4,Grant Gilchrist,1990-08-09,27.58
10/03/2018,Ireland,11,Sean Maitland,1988-09-14,29.48
10/03/2018,Ireland,2,Stuart McInally,1990-08-09,27.58
10/03/2018,Ireland,7,Hamish Watson,1991-10-15,26.4
10/03/2018,Ireland,13,Huw Jones,1993-12-17,24.23
10/03/2018,Ireland,9,Greig Laidlaw,1985-10-12,32.41
10/03/2018,Ireland,10,Finn Russell,1992-09-23,25.46
10/03/2018,Ireland,14,Blair Kinghorn,1997-01-18,21.14
10/03/2018,Ireland,21,Ali Price,1993-05-12,24.83
10/03/2018,Ireland,19,Tim Swinson,1987-02-17,31.06
10/03/2018,Ireland,8,Ryan Wilson,1989-05-18,28.81
10/03/2018,Ireland,20,David Denton,1990-02-05,28.09
10/03/2018,Ireland,15,Stuart Hogg,1992-06-24,25.71
10/03/2018,Ireland,18,WP Nel,1986-04-30,31.86
10/03/2018,Ireland,23,Lee Jones,1988-06-28,29.7
10/03/2018,Ireland,5,Jonny Gray,1994-03-14,23.99
10/03/2018,Ireland,17,Jamie Bhatti,1993-09-08,24.5
17/03/2018,Italy,6,John Barclay,1986-09-24,31.48
17/03/2018,Italy,22,Pete Horne,1989-10-05,28.45
17/03/2018,Italy,1,Gordon Reid,1987-03-04,31.04
17/03/2018,Italy,12,Nick Grigg,1992-09-18,25.49
17/03/2018,Italy,2,Fraser Brown,1989-06-20,28.74
17/03/2018,Italy,11,Sean Maitland,1988-09-14,29.5
17/03/2018,Italy,16,Stuart McInally,1990-08-09,27.6
17/03/2018,Italy,7,Hamish Watson,1991-10-15,26.42
17/03/2018,Italy,14,Tommy Seymour,1988-07-01,29.71
17/03/2018,Italy,13,Huw Jones,1993-12-17,24.25
17/03/2018,Italy,9,Greig Laidlaw,1985-10-12,32.43
17/03/2018,Italy,10,Finn Russell,1992-09-23,25.48
17/03/2018,Italy,23,Blair Kinghorn,1997-01-18,21.16
17/03/2018,Italy,19,Richie Gray,1989-08-24,28.56
17/03/2018,Italy,18,Zander Fagerson,1996-01-19,22.16
17/03/2018,Italy,21,Ali Price,1993-05-12,24.85
17/03/2018,Italy,4,Tim Swinson,1987-02-17,31.08
17/03/2018,Italy,8,Ryan Wilson,1989-05-18,28.83
17/03/2018,Italy,20,David Denton,1990-02-05,28.11
17/03/2018,Italy,15,Stuart Hogg,1992-06-24,25.73
17/03/2018,Italy,3,WP Nel,1986-04-30,31.88
17/03/2018,Italy,5,Jonny Gray,1994-03-14,24.01
17/03/2018,Italy,17,Jamie Bhatti,1993-09-08,24.52
09/06/2018,Canada,3,Simon Berghan,1990-12-07,27.51
09/06/2018,Canada,7,Jamie Ritchie,1996-08-16,21.81
09/06/2018,Canada,16,George Turner,1992-10-08,25.67
09/06/2018,Canada,23,Mark Bennett,1993-02-03,25.34
09/06/2018,Canada,19,Lewis Carmichael,1995-05-02,23.11
09/06/2018,Canada,2,Fraser Brown,1989-06-20,28.97
09/06/2018,Canada,5,Grant Gilchrist,1990-08-09,27.83
09/06/2018,Canada,20,Luke Hamilton,1992-01-07,26.42
09/06/2018,Canada,6,Magnus Bradbury,1995-08-23,22.8
09/06/2018,Canada,15,Blair Kinghorn,1997-01-18,21.39
09/06/2018,Canada,12,James Lang,1995-04-04,23.18
09/06/2018,Canada,21,Ali Price,1993-05-12,25.08
09/06/2018,Canada,9,Sam Hidalgo-Clyne,1993-08-04,24.85
09/06/2018,Canada,22,Adam Hastings,1996-10-05,21.68
09/06/2018,Canada,4,Ben Toolis,1992-03-31,26.19
09/06/2018,Canada,8,David Denton,1990-02-05,28.34
09/06/2018,Canada,10,Ruaridh Jackson,1988-02-12,30.32
09/06/2018,Canada,11,Byron McGuigan,1989-08-20,28.8
09/06/2018,Canada,18,Murray McCallum,1996-03-16,22.23
09/06/2018,Canada,1,Allan Dell,1992-03-16,26.23
09/06/2018,Canada,14,Lee Jones,1988-06-28,29.95
09/06/2018,Canada,13,Chris Harris,1990-12-28,27.45
09/06/2018,Canada,17,Jamie Bhatti,1993-09-08,24.75
16/06/2018,USA,12,Pete Horne,1989-10-05,28.7
16/06/2018,USA,2,George Turner,1992-10-08,25.69
16/06/2018,USA,22,Mark Bennett,1993-02-03,25.36
16/06/2018,USA,4,Lewis Carmichael,1995-05-02,23.12
16/06/2018,USA,13,Nick Grigg,1992-09-18,25.74
16/06/2018,USA,16,Fraser Brown,1989-06-20,28.99
16/06/2018,USA,19,Grant Gilchrist,1990-08-09,27.85
16/06/2018,USA,7,Luke Hamilton,1992-01-07,26.44
16/06/2018,USA,14,Blair Kinghorn,1997-01-18,21.41
16/06/2018,USA,8,Matt Fagerson,1998-07-16,19.92
16/06/2018,USA,3,Zander Fagerson,1996-01-19,22.41
16/06/2018,USA,23,Dougie Fife,1990-08-08,27.86
16/06/2018,USA,9,George Horne,1995-05-12,23.1
16/06/2018,USA,21,Sam Hidalgo-Clyne,1993-08-04,24.87
16/06/2018,USA,10,Adam Hastings,1996-10-05,21.7
16/06/2018,USA,6,Tim Swinson,1987-02-17,31.33
16/06/2018,USA,5,Ben Toolis,1992-03-31,26.21
16/06/2018,USA,20,David Denton,1990-02-05,28.36
16/06/2018,USA,15,Stuart Hogg,1992-06-24,25.98
16/06/2018,USA,11,Byron McGuigan,1989-08-20,28.82
16/06/2018,USA,18,Murray McCallum,1996-03-16,22.25
16/06/2018,USA,17,Allan Dell,1992-03-16,26.25
16/06/2018,USA,1,Jamie Bhatti,1993-09-08,24.77
23/06/2018,Argentina,3,Simon Berghan,1990-12-07,27.54
23/06/2018,Argentina,20,Jamie Ritchie,1996-08-16,21.85
23/06/2018,Argentina,12,Pete Horne,1989-10-05,28.72
23/06/2018,Argentina,16,George Turner,1992-10-08,25.71
23/06/2018,Argentina,13,Nick Grigg,1992-09-18,25.76
23/06/2018,Argentina,7,Fraser Brown,1989-06-20,29.01
23/06/2018,Argentina,5,Grant Gilchrist,1990-08-09,27.87
23/06/2018,Argentina,2,Stuart McInally,1990-08-09,27.87
23/06/2018,Argentina,6,Magnus Bradbury,1995-08-23,22.83
23/06/2018,Argentina,11,Blair Kinghorn,1997-01-18,21.43
23/06/2018,Argentina,22,James Lang,1995-04-04,23.22
23/06/2018,Argentina,18,Zander Fagerson,1996-01-19,22.43
23/06/2018,Argentina,14,Dougie Fife,1990-08-08,27.87
23/06/2018,Argentina,9,George Horne,1995-05-12,23.12
23/06/2018,Argentina,21,Sam Hidalgo-Clyne,1993-08-04,24.88
23/06/2018,Argentina,10,Adam Hastings,1996-10-05,21.71
23/06/2018,Argentina,4,Tim Swinson,1987-02-17,31.35
23/06/2018,Argentina,19,Ben Toolis,1992-03-31,26.23
23/06/2018,Argentina,8,David Denton,1990-02-05,28.38
23/06/2018,Argentina,15,Stuart Hogg,1992-06-24,26.0
23/06/2018,Argentina,1,Allan Dell,1992-03-16,26.27
23/06/2018,Argentina,23,Chris Harris,1990-12-28,27.49
23/06/2018,Argentina,17,Jamie Bhatti,1993-09-08,24.79
03/11/2018,Wales,18,Simon Berghan,1990-12-07,27.91
03/11/2018,Wales,6,Jamie Ritchie,1996-08-16,22.22
03/11/2018,Wales,22,Pete Horne,1989-10-05,29.08
03/11/2018,Wales,16,Fraser Brown,1989-06-20,29.37
03/11/2018,Wales,19,Grant Gilchrist,1990-08-09,28.24
03/11/2018,Wales,2,Stuart McInally,1990-08-09,28.24
03/11/2018,Wales,7,Hamish Watson,1991-10-15,27.05
03/11/2018,Wales,14,Tommy Seymour,1988-07-01,30.34
03/11/2018,Wales,13,Huw Jones,1993-12-17,24.88
03/11/2018,Wales,12,Alex Dunbar,1990-04-23,28.53
03/11/2018,Wales,15,Blair Kinghorn,1997-01-18,21.79
03/11/2018,Wales,20,Matt Fagerson,1998-07-16,20.3
03/11/2018,Wales,21,George Horne,1995-05-12,23.48
03/11/2018,Wales,9,Ali Price,1993-05-12,25.48
03/11/2018,Wales,10,Adam Hastings,1996-10-05,22.08
03/11/2018,Wales,8,Ryan Wilson,1989-05-18,29.46
03/11/2018,Wales,4,Ben Toolis,1992-03-31,26.59
03/11/2018,Wales,17,Alex Allan,1992-02-28,26.68
03/11/2018,Wales,23,Darcy Graham,1997-06-21,21.37
03/11/2018,Wales,3,WP Nel,1986-04-30,32.51
03/11/2018,Wales,1,Allan Dell,1992-03-16,26.63
03/11/2018,Wales,11,Lee Jones,1988-06-28,30.35
03/11/2018,Wales,5,Jonny Gray,1994-03-14,24.64
10/11/2018,Fiji,18,Simon Berghan,1990-12-07,27.93
10/11/2018,Fiji,7,Jamie Ritchie,1996-08-16,22.23
10/11/2018,Fiji,4,Sam Skinner,1995-01-31,23.78
10/11/2018,Fiji,12,Pete Horne,1989-10-05,29.1
10/11/2018,Fiji,2,Fraser Brown,1989-06-20,29.39
10/11/2018,Fiji,5,Grant Gilchrist,1990-08-09,28.26
10/11/2018,Fiji,11,Sean Maitland,1988-09-14,30.16
10/11/2018,Fiji,16,Stuart McInally,1990-08-09,28.26
10/11/2018,Fiji,14,Tommy Seymour,1988-07-01,30.36
10/11/2018,Fiji,9,Greig Laidlaw,1985-10-12,33.08
10/11/2018,Fiji,13,Alex Dunbar,1990-04-23,28.55
10/11/2018,Fiji,10,Finn Russell,1992-09-23,26.13
10/11/2018,Fiji,8,Matt Fagerson,1998-07-16,20.32
10/11/2018,Fiji,20,Josh Strauss,1986-10-23,32.05
10/11/2018,Fiji,21,George Horne,1995-05-12,23.5
10/11/2018,Fiji,22,Adam Hastings,1996-10-05,22.1
10/11/2018,Fiji,6,Ryan Wilson,1989-05-18,29.48
10/11/2018,Fiji,17,Alex Allan,1992-02-28,26.7
10/11/2018,Fiji,15,Stuart Hogg,1992-06-24,26.38
10/11/2018,Fiji,3,WP Nel,1986-04-30,32.53
10/11/2018,Fiji,1,Allan Dell,1992-03-16,26.65
10/11/2018,Fiji,19,Jonny Gray,1994-03-14,24.66
10/11/2018,Fiji,23,Chris Harris,1990-12-28,27.87
17/11/2018,South Africa,18,Simon Berghan,1990-12-07,27.95
17/11/2018,South Africa,20,Jamie Ritchie,1996-08-16,22.25
17/11/2018,South Africa,6,Sam Skinner,1995-01-31,23.8
17/11/2018,South Africa,12,Pete Horne,1989-10-05,29.12
17/11/2018,South Africa,1,Gordon Reid,1987-03-04,31.71
17/11/2018,South Africa,16,Fraser Brown,1989-06-20,29.41
17/11/2018,South Africa,11,Sean Maitland,1988-09-14,30.17
17/11/2018,South Africa,2,Stuart McInally,1990-08-09,28.27
17/11/2018,South Africa,7,Hamish Watson,1991-10-15,27.09
17/11/2018,South Africa,14,Tommy Seymour,1988-07-01,30.38
17/11/2018,South Africa,13,Huw Jones,1993-12-17,24.92
17/11/2018,South Africa,9,Greig Laidlaw,1985-10-12,33.1
17/11/2018,South Africa,10,Finn Russell,1992-09-23,26.15
17/11/2018,South Africa,19,Josh Strauss,1986-10-23,32.07
17/11/2018,South Africa,21,Ali Price,1993-05-12,25.52
17/11/2018,South Africa,22,Adam Hastings,1996-10-05,22.12
17/11/2018,South Africa,8,Ryan Wilson,1989-05-18,29.5
17/11/2018,South Africa,4,Ben Toolis,1992-03-31,26.63
17/11/2018,South Africa,15,Stuart Hogg,1992-06-24,26.4
17/11/2018,South Africa,3,WP Nel,1986-04-30,32.55
17/11/2018,South Africa,17,Allan Dell,1992-03-16,26.67
17/11/2018,South Africa,5,Jonny Gray,1994-03-14,24.68
17/11/2018,South Africa,23,Chris Harris,1990-12-28,27.89
24/11/2018,Argentina,8,Josh Strauss,1986-10-23,32.09
24/11/2018,Argentina,21,George Horne,1995-05-12,23.54
24/11/2018,Argentina,10,Adam Hastings,1996-10-05,22.14
24/11/2018,Argentina,20,Ryan Wilson,1989-05-18,29.52
24/11/2018,Argentina,17,Alex Allan,1992-02-28,26.74
24/11/2018,Argentina,15,Stuart Hogg,1992-06-24,26.42
24/11/2018,Argentina,23,Byron McGuigan,1989-08-20,29.26
24/11/2018,Argentina,18,WP Nel,1986-04-30,32.57
24/11/2018,Argentina,1,Allan Dell,1992-03-16,26.69
24/11/2018,Argentina,5,Jonny Gray,1994-03-14,24.7
24/11/2018,Argentina,3,Simon Berghan,1990-12-07,27.96
24/11/2018,Argentina,6,Jamie Ritchie,1996-08-16,22.27
24/11/2018,Argentina,19,Sam Skinner,1995-01-31,23.81
24/11/2018,Argentina,2,Fraser Brown,1989-06-20,29.43
24/11/2018,Argentina,4,Grant Gilchrist,1990-08-09,28.29
24/11/2018,Argentina,14,Sean Maitland,1988-09-14,30.19
24/11/2018,Argentina,16,Stuart McInally,1990-08-09,28.29
24/11/2018,Argentina,7,Hamish Watson,1991-10-15,27.11
24/11/2018,Argentina,13,Huw Jones,1993-12-17,24.94
24/11/2018,Argentina,9,Greig Laidlaw,1985-10-12,33.12
24/11/2018,Argentina,22,Alex Dunbar,1990-04-23,28.59
24/11/2018,Argentina,12,Finn Russell,1992-09-23,26.17
24/11/2018,Argentina,11,Blair Kinghorn,1997-01-18,21.85
02/02/2019,Italy,18,Simon Berghan,1990-12-07,28.16
02/02/2019,Italy,7,Jamie Ritchie,1996-08-16,22.46
02/02/2019,Italy,6,Sam Skinner,1995-01-31,24.01
02/02/2019,Italy,5,Grant Gilchrist,1990-08-09,28.49
02/02/2019,Italy,2,Stuart McInally,1990-08-09,28.49
02/02/2019,Italy,14,Tommy Seymour,1988-07-01,30.59
02/02/2019,Italy,13,Huw Jones,1993-12-17,25.13
02/02/2019,Italy,9,Greig Laidlaw,1985-10-12,33.31
02/02/2019,Italy,10,Finn Russell,1992-09-23,26.36
02/02/2019,Italy,11,Blair Kinghorn,1997-01-18,22.04
02/02/2019,Italy,12,Sam Johnson,1993-06-19,25.62
02/02/2019,Italy,20,Josh Strauss,1986-10-23,32.28
02/02/2019,Italy,19,Gary Graham,1992-08-29,26.43
02/02/2019,Italy,21,Ali Price,1993-05-12,25.73
02/02/2019,Italy,22,Adam Hastings,1996-10-05,22.33
02/02/2019,Italy,8,Ryan Wilson,1989-05-18,29.71
02/02/2019,Italy,4,Ben Toolis,1992-03-31,26.84
02/02/2019,Italy,15,Stuart Hogg,1992-06-24,26.61
02/02/2019,Italy,3,WP Nel,1986-04-30,32.76
02/02/2019,Italy,16,Jake Kerr,1996-04-13,22.81
02/02/2019,Italy,1,Allan Dell,1992-03-16,26.88
02/02/2019,Italy,23,Chris Harris,1990-12-28,28.1
02/02/2019,Italy,17,Jamie Bhatti,1993-09-08,25.4
09/02/2019,Ireland,3,Simon Berghan,1990-12-07,28.18
09/02/2019,Ireland,7,Jamie Ritchie,1996-08-16,22.48
09/02/2019,Ireland,22,Pete Horne,1989-10-05,29.35
09/02/2019,Ireland,18,D'arcy Rae,1994-12-21,24.14
09/02/2019,Ireland,16,Fraser Brown,1989-06-20,29.64
09/02/2019,Ireland,4,Grant Gilchrist,1990-08-09,28.5
09/02/2019,Ireland,11,Sean Maitland,1988-09-14,30.4
09/02/2019,Ireland,2,Stuart McInally,1990-08-09,28.5
09/02/2019,Ireland,14,Tommy Seymour,1988-07-01,30.61
09/02/2019,Ireland,13,Huw Jones,1993-12-17,25.15
09/02/2019,Ireland,9,Greig Laidlaw,1985-10-12,33.33
09/02/2019,Ireland,10,Finn Russell,1992-09-23,26.38
09/02/2019,Ireland,23,Blair Kinghorn,1997-01-18,22.06
09/02/2019,Ireland,12,Sam Johnson,1993-06-19,25.64
09/02/2019,Ireland,20,Rob Harley,1990-05-26,28.71
09/02/2019,Ireland,8,Josh Strauss,1986-10-23,32.3
09/02/2019,Ireland,21,Ali Price,1993-05-12,25.75
09/02/2019,Ireland,6,Ryan Wilson,1989-05-18,29.73
09/02/2019,Ireland,19,Ben Toolis,1992-03-31,26.86
09/02/2019,Ireland,15,Stuart Hogg,1992-06-24,26.63
09/02/2019,Ireland,1,Allan Dell,1992-03-16,26.9
09/02/2019,Ireland,5,Jonny Gray,1994-03-14,24.91
09/02/2019,Ireland,17,Jamie Bhatti,1993-09-08,25.42
23/02/2019,France,3,Simon Berghan,1990-12-07,28.21
23/02/2019,France,7,Jamie Ritchie,1996-08-16,22.52
23/02/2019,France,10,Pete Horne,1989-10-05,29.39
23/02/2019,France,13,Nick Grigg,1992-09-18,26.43
23/02/2019,France,16,Fraser Brown,1989-06-20,29.68
23/02/2019,France,4,Grant Gilchrist,1990-08-09,28.54
23/02/2019,France,11,Sean Maitland,1988-09-14,30.44
23/02/2019,France,2,Stuart McInally,1990-08-09,28.54
23/02/2019,France,14,Tommy Seymour,1988-07-01,30.65
23/02/2019,France,9,Greig Laidlaw,1985-10-12,33.37
23/02/2019,France,6,Magnus Bradbury,1995-08-23,23.5
23/02/2019,France,15,Blair Kinghorn,1997-01-18,22.1
23/02/2019,France,12,Sam Johnson,1993-06-19,25.68
23/02/2019,France,18,Zander Fagerson,1996-01-19,23.1
23/02/2019,France,8,Josh Strauss,1986-10-23,32.34
23/02/2019,France,20,Gary Graham,1992-08-29,26.49
23/02/2019,France,21,Ali Price,1993-05-12,25.79
23/02/2019,France,22,Adam Hastings,1996-10-05,22.39
23/02/2019,France,19,Ben Toolis,1992-03-31,26.9
23/02/2019,France,17,Alex Allan,1992-02-28,26.99
23/02/2019,France,23,Darcy Graham,1997-06-21,21.68
23/02/2019,France,1,Allan Dell,1992-03-16,26.94
23/02/2019,France,5,Jonny Gray,1994-03-14,24.95
09/03/2019,Wales,18,Simon Berghan,1990-12-07,28.25
09/03/2019,Wales,7,Jamie Ritchie,1996-08-16,22.56
09/03/2019,Wales,12,Pete Horne,1989-10-05,29.42
09/03/2019,Wales,17,Gordon Reid,1987-03-04,32.01
09/03/2019,Wales,13,Nick Grigg,1992-09-18,26.47
09/03/2019,Wales,16,Fraser Brown,1989-06-20,29.72
09/03/2019,Wales,4,Grant Gilchrist,1990-08-09,28.58
09/03/2019,Wales,2,Stuart McInally,1990-08-09,28.58
09/03/2019,Wales,20,Hamish Watson,1991-10-15,27.4
09/03/2019,Wales,14,Tommy Seymour,1988-07-01,30.69
09/03/2019,Wales,21,Greig Laidlaw,1985-10-12,33.41
09/03/2019,Wales,6,Magnus Bradbury,1995-08-23,23.54
09/03/2019,Wales,10,Finn Russell,1992-09-23,26.46
09/03/2019,Wales,15,Blair Kinghorn,1997-01-18,22.14
09/03/2019,Wales,8,Josh Strauss,1986-10-23,32.38
09/03/2019,Wales,9,Ali Price,1993-05-12,25.82
09/03/2019,Wales,22,Adam Hastings,1996-10-05,22.42
09/03/2019,Wales,19,Ben Toolis,1992-03-31,26.94
09/03/2019,Wales,23,Byron McGuigan,1989-08-20,29.55
09/03/2019,Wales,11,Darcy Graham,1997-06-21,21.71
09/03/2019,Wales,3,WP Nel,1986-04-30,32.86
09/03/2019,Wales,1,Allan Dell,1992-03-16,26.98
09/03/2019,Wales,5,Jonny Gray,1994-03-14,24.99
16/03/2019,England,18,Simon Berghan,1990-12-07,28.27
16/03/2019,England,6,Sam Skinner,1995-01-31,24.12
16/03/2019,England,17,Gordon Reid,1987-03-04,32.03
16/03/2019,England,13,Nick Grigg,1992-09-18,26.49
16/03/2019,England,16,Fraser Brown,1989-06-20,29.74
16/03/2019,England,5,Grant Gilchrist,1990-08-09,28.6
16/03/2019,England,15,Sean Maitland,1988-09-14,30.5
16/03/2019,England,2,Stuart McInally,1990-08-09,28.6
16/03/2019,England,7,Hamish Watson,1991-10-15,27.42
16/03/2019,England,21,Greig Laidlaw,1985-10-12,33.42
16/03/2019,England,8,Magnus Bradbury,1995-08-23,23.56
16/03/2019,England,10,Finn Russell,1992-09-23,26.48
16/03/2019,England,12,Sam Johnson,1993-06-19,25.74
16/03/2019,England,20,Josh Strauss,1986-10-23,32.39
16/03/2019,England,9,Ali Price,1993-05-12,25.84
16/03/2019,England,22,Adam Hastings,1996-10-05,22.44
16/03/2019,England,4,Ben Toolis,1992-03-31,26.96
16/03/2019,England,11,Byron McGuigan,1989-08-20,29.57
16/03/2019,England,14,Darcy Graham,1997-06-21,21.73
16/03/2019,England,3,WP Nel,1986-04-30,32.88
16/03/2019,England,1,Allan Dell,1992-03-16,27.0
16/03/2019,England,19,Jonny Gray,1994-03-14,25.01
16/03/2019,England,23,Chris Harris,1990-12-28,28.21
17/08/2019,France,3,Simon Berghan,1990-12-07,28.69
17/08/2019,France,12,Duncan Taylor,1989-09-05,29.95
17/08/2019,France,6,John Barclay,1986-09-24,32.9
17/08/2019,France,7,Jamie Ritchie,1996-08-16,23.0
17/08/2019,France,16,George Turner,1992-10-08,26.86
17/08/2019,France,22,Rory Hutchinson,1996-01-29,23.55
17/08/2019,France,17,Gordon Reid,1987-03-04,32.46
17/08/2019,France,5,Grant Gilchrist,1990-08-09,29.02
17/08/2019,France,2,Stuart McInally,1990-08-09,29.02
17/08/2019,France,19,Scott Cummings,1996-12-03,22.7
17/08/2019,France,13,Huw Jones,1993-12-17,25.67
17/08/2019,France,23,Blair Kinghorn,1997-01-18,22.58
17/08/2019,France,20,Matt Fagerson,1998-07-16,21.09
17/08/2019,France,18,Zander Fagerson,1996-01-19,23.58
17/08/2019,France,8,Josh Strauss,1986-10-23,32.82
17/08/2019,France,21,George Horne,1995-05-12,24.27
17/08/2019,France,9,Ali Price,1993-05-12,26.26
17/08/2019,France,10,Adam Hastings,1996-10-05,22.86
17/08/2019,France,4,Ben Toolis,1992-03-31,27.38
17/08/2019,France,15,Stuart Hogg,1992-06-24,27.15
17/08/2019,France,11,Byron McGuigan,1989-08-20,29.99
17/08/2019,France,14,Darcy Graham,1997-06-21,22.16
17/08/2019,France,1,Jamie Bhatti,1993-09-08,25.94
24/08/2019,France,18,Simon Berghan,1990-12-07,28.71
24/08/2019,France,20,John Barclay,1986-09-24,32.92
24/08/2019,France,5,Sam Skinner,1995-01-31,24.56
24/08/2019,France,12,Pete Horne,1989-10-05,29.88
24/08/2019,France,2,George Turner,1992-10-08,26.88
24/08/2019,France,22,Rory Hutchinson,1996-01-29,23.57
24/08/2019,France,1,Gordon Reid,1987-03-04,32.47
24/08/2019,France,19,Grant Gilchrist,1990-08-09,29.04
24/08/2019,France,11,Sean Maitland,1988-09-14,30.94
24/08/2019,France,7,Hamish Watson,1991-10-15,27.86
24/08/2019,France,4,Scott Cummings,1996-12-03,22.72
24/08/2019,France,14,Tommy Seymour,1988-07-01,31.15
24/08/2019,France,9,Greig Laidlaw,1985-10-12,33.87
24/08/2019,France,10,Finn Russell,1992-09-23,26.92
24/08/2019,France,23,Blair Kinghorn,1997-01-18,22.6
24/08/2019,France,21,George Horne,1995-05-12,24.29
24/08/2019,France,6,Ryan Wilson,1989-05-18,30.27
24/08/2019,France,15,Stuart Hogg,1992-06-24,27.17
24/08/2019,France,3,WP Nel,1986-04-30,33.32
24/08/2019,France,17,Allan Dell,1992-03-16,27.44
24/08/2019,France,16,Grant Stewart,1995-02-28,24.49
24/08/2019,France,8,Blade Thomson,1990-12-04,28.72
24/08/2019,France,13,Chris Harris,1990-12-28,28.65
31/08/2019,Georgia,6,John Barclay,1986-09-24,32.93
31/08/2019,Georgia,13,Rory Hutchinson,1996-01-29,23.59
31/08/2019,Georgia,5,Grant Gilchrist,1990-08-09,29.06
31/08/2019,Georgia,11,Sean Maitland,1988-09-14,30.96
31/08/2019,Georgia,2,Stuart McInally,1990-08-09,29.06
31/08/2019,Georgia,7,Hamish Watson,1991-10-15,27.88
31/08/2019,Georgia,19,Scott Cummings,1996-12-03,22.74
31/08/2019,Georgia,23,Huw Jones,1993-12-17,25.7
31/08/2019,Georgia,9,Greig Laidlaw,1985-10-12,33.88
31/08/2019,Georgia,10,Finn Russell,1992-09-23,26.94
31/08/2019,Georgia,15,Blair Kinghorn,1997-01-18,22.62
31/08/2019,Georgia,8,Matt Fagerson,1998-07-16,21.13
31/08/2019,Georgia,12,Sam Johnson,1993-06-19,26.2
31/08/2019,Georgia,18,Zander Fagerson,1996-01-19,23.61
31/08/2019,Georgia,20,Josh Strauss,1986-10-23,32.85
31/08/2019,Georgia,21,Ali Price,1993-05-12,26.3
31/08/2019,Georgia,22,Adam Hastings,1996-10-05,22.9
31/08/2019,Georgia,4,Ben Toolis,1992-03-31,27.42
31/08/2019,Georgia,14,Darcy Graham,1997-06-21,22.19
31/08/2019,Georgia,3,WP Nel,1986-04-30,33.34
31/08/2019,Georgia,1,Allan Dell,1992-03-16,27.46
31/08/2019,Georgia,16,Grant Stewart,1995-02-28,24.5
31/08/2019,Georgia,17,Jamie Bhatti,1993-09-08,25.98
06/09/2019,Georgia,18,Simon Berghan,1990-12-07,28.75
06/09/2019,Georgia,13,Duncan Taylor,1989-09-05,30.0
06/09/2019,Georgia,7,Jamie Ritchie,1996-08-16,23.06
06/09/2019,Georgia,22,Pete Horne,1989-10-05,29.92
06/09/2019,Georgia,2,George Turner,1992-10-08,26.91
06/09/2019,Georgia,1,Gordon Reid,1987-03-04,32.51
06/09/2019,Georgia,4,Scott Cummings,1996-12-03,22.76
06/09/2019,Georgia,14,Tommy Seymour,1988-07-01,31.18
06/09/2019,Georgia,20,Magnus Bradbury,1995-08-23,24.04
06/09/2019,Georgia,15,Blair Kinghorn,1997-01-18,22.63
06/09/2019,Georgia,12,Sam Johnson,1993-06-19,26.22
06/09/2019,Georgia,3,Zander Fagerson,1996-01-19,23.63
06/09/2019,Georgia,21,George Horne,1995-05-12,24.32
06/09/2019,Georgia,9,Ali Price,1993-05-12,26.32
06/09/2019,Georgia,10,Adam Hastings,1996-10-05,22.92
06/09/2019,Georgia,6,Ryan Wilson,1989-05-18,30.3
06/09/2019,Georgia,19,Ben Toolis,1992-03-31,27.43
06/09/2019,Georgia,11,Darcy Graham,1997-06-21,22.21
06/09/2019,Georgia,17,Allan Dell,1992-03-16,27.47
06/09/2019,Georgia,16,Grant Stewart,1995-02-28,24.52
06/09/2019,Georgia,5,Jonny Gray,1994-03-14,25.48
06/09/2019,Georgia,8,Blade Thomson,1990-12-04,28.76
06/09/2019,Georgia,23,Chris Harris,1990-12-28,28.69
22/09/2019,Ireland,18,Simon Berghan,1990-12-07,28.79
22/09/2019,Ireland,13,Duncan Taylor,1989-09-05,30.05
22/09/2019,Ireland,6,John Barclay,1986-09-24,32.99
22/09/2019,Ireland,17,Gordon Reid,1987-03-04,32.55
22/09/2019,Ireland,16,Fraser Brown,1989-06-20,30.26
22/09/2019,Ireland,4,Grant Gilchrist,1990-08-09,29.12
22/09/2019,Ireland,11,Sean Maitland,1988-09-14,31.02
22/09/2019,Ireland,2,Stuart McInally,1990-08-09,29.12
22/09/2019,Ireland,7,Hamish Watson,1991-10-15,27.94
22/09/2019,Ireland,19,Scott Cummings,1996-12-03,22.8
22/09/2019,Ireland,14,Tommy Seymour,1988-07-01,31.23
22/09/2019,Ireland,9,Greig Laidlaw,1985-10-12,33.94
22/09/2019,Ireland,10,Finn Russell,1992-09-23,27.0
22/09/2019,Ireland,12,Sam Johnson,1993-06-19,26.26
22/09/2019,Ireland,21,Ali Price,1993-05-12,26.36
22/09/2019,Ireland,8,Ryan Wilson,1989-05-18,30.35
22/09/2019,Ireland,15,Stuart Hogg,1992-06-24,27.24
22/09/2019,Ireland,23,Darcy Graham,1997-06-21,22.25
22/09/2019,Ireland,3,WP Nel,1986-04-30,33.4
22/09/2019,Ireland,1,Allan Dell,1992-03-16,27.52
22/09/2019,Ireland,5,Jonny Gray,1994-03-14,25.53
22/09/2019,Ireland,20,Blade Thomson,1990-12-04,28.8
